Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2019-10-01 00:00:00;Northampton County;1.0;;93.0;93.0;16582.0;1268.0;0.0;;1.0;1.0;24.0;1.0;2019;10
2019-10-01 00:00:00;Pasquotank County;10.0;18.0;292.0;310.0;29598.0;1866.0;1.0;-1.0;1.0;0.0;147.0;-5.0;2019;10
2019-10-01 00:00:00;Rockingham County;17.0;39.0;609.0;648.0;77945.0;4799.0;1.0;2.0;7.0;9.0;284.0;48.0;2019;10
2019-10-01 00:00:00;Transylvania County;37.0;26.0;598.0;624.0;28162.0;2117.0;1.0;0.0;3.0;3.0;22.0;-9.0;2019;10
2019-10-01 00:00:00;Wilson County;17.0;22.0;494.0;516.0;61680.0;4055.0;0.0;-1.0;-11.0;-12.0;373.0;3.0;2019;10
2019-11-01 00:00:00;Avery County;10.0;4.0;118.0;122.0;15592.0;1570.0;-1.0;0.0;3.0;3.0;-42.0;-24.0;2019;11
2019-11-01 00:00:00;Cabarrus County;232.0;138.0;2302.0;2440.0;159092.0;8936.0;10.0;-3.0;-9.0;-12.0;-507.0;2.0;2019;11
2019-11-01 00:00:00;Carteret County;55.0;45.0;778.0;823.0;58675.0;3801.0;-1.0;2.0;-2.0;0.0;-28.0;41.0;2019;11
2019-11-01 00:00:00;Catawba County;90.0;97.0;1562.0;1659.0;136443.0;9464.0;3.0;0.0;-2.0;-2.0;10.0;9.0;2019;11
2019-11-01 00:00:00;Columbus County;;6.0;253.0;259.0;43112.0;3007.0;;0.0;-4.0;-4.0;-187.0;1.0;2019;11
2019-11-01 00:00:00;Davidson County;38.0;84.0;1242.0;1326.0;139275.0;19020.0;1.0;4.0;11.0;15.0;-268.0;-1.0;2019;11
2019-11-01 00:00:00;Gates County;4.0;3.0;68.0;71.0;10036.0;810.0;0.0;-1.0;2.0;1.0;-8.0;2.0;2019;11
2019-11-01 00:00:00;Harnett County;46.0;71.0;1040.0;1111.0;92113.0;5519.0;-1.0;-1.0;8.0;7.0;-7.0;-1.0;2019;11
2019-11-01 00:00:00;Hyde County;5.0;;26.0;26.0;3758.0;506.0;0.0;;2.0;2.0;2.0;1.0;2019;11
2019-11-01 00:00:00;Jones County;2.0;3.0;52.0;55.0;8491.0;632.0;1.0;0.0;3.0;3.0;-24.0;-2.0;2019;11
2019-11-01 00:00:00;Lincoln County;52.0;65.0;774.0;839.0;72448.0;5182.0;2.0;-3.0;-8.0;-11.0;-199.0;-2.0;2019;11
2019-11-01 00:00:00;Madison County;12.0;17.0;295.0;312.0;20894.0;1927.0;-2.0;-1.0;-1.0;-2.0;-58.0;13.0;2019;11
2019-11-01 00:00:00;Mecklenburg County;1728.0;1128.0;14741.0;15869.0;727539.0;31798.0;12.0;6.0;-160.0;-154.0;-4598.0;-19.0;2019;11
2019-11-01 00:00:00;Northampton County;2.0;;100.0;100.0;16611.0;1291.0;1.0;;7.0;7.0;29.0;23.0;2019;11
2019-11-01 00:00:00;Pasquotank County;10.0;18.0;289.0;307.0;29554.0;1855.0;0.0;0.0;-3.0;-3.0;-44.0;-11.0;2019;11
2019-11-01 00:00:00;Rutherford County;19.0;27.0;539.0;566.0;54888.0;3804.0;1.0;0.0;2.0;2.0;-106.0;-9.0;2019;11
2019-11-01 00:00:00;Surry County;19.0;23.0;562.0;585.0;66160.0;10174.0;1.0;2.0;9.0;11.0;-2.0;40.0;2019;11
2019-11-01 00:00:00;Watauga County;38.0;27.0;574.0;601.0;36012.0;2892.0;-3.0;-3.0;-2.0;-5.0;5.0;12.0;2019;11
2018-11-01 00:00:00;Ashe County;6.0;10.0;186.0;196.0;24996.0;2360.0;-1.0;0.0;-4.0;-4.0;2.0;-14.0;2018;11
2018-11-01 00:00:00;Beaufort County;16.0;8.0;444.0;452.0;38871.0;2970.0;0.0;0.0;-3.0;-3.0;102.0;2.0;2018;11
2018-11-01 00:00:00;Cumberland County;61.0;141.0;2469.0;2610.0;207823.0;8177.0;-2.0;11.0;7.0;18.0;200.0;36.0;2018;11
2018-11-01 00:00:00;Hertford County;;2.0;81.0;83.0;16567.0;1362.0;;1.0;-4.0;-3.0;19.0;9.0;2018;11
2018-11-01 00:00:00;Jones County;;3.0;42.0;45.0;8406.0;607.0;;0.0;-1.0;-1.0;53.0;7.0;2018;11
2018-11-01 00:00:00;Lincoln County;30.0;56.0;733.0;789.0;69813.0;4850.0;3.0;4.0;13.0;17.0;99.0;22.0;2018;11
2018-11-01 00:00:00;Madison County;11.0;11.0;249.0;260.0;20400.0;1793.0;-1.0;2.0;-1.0;1.0;37.0;8.0;2018;11
2018-11-01 00:00:00;Mecklenburg County;1000.0;932.0;13603.0;14535.0;687699.0;29938.0;19.0;8.0;-25.0;-17.0;1258.0;321.0;2018;11
2018-11-01 00:00:00;Pamlico County;5.0;6.0;120.0;126.0;10622.0;810.0;0.0;0.0;0.0;0.0;30.0;0.0;2018;11
2018-11-01 00:00:00;Person County;7.0;9.0;318.0;327.0;36061.0;2202.0;0.0;0.0;6.0;6.0;5.0;32.0;2018;11
2018-11-01 00:00:00;Richmond County;4.0;5.0;195.0;200.0;34639.0;1694.0;0.0;0.0;-1.0;-1.0;25.0;10.0;2018;11
2018-11-01 00:00:00;Sampson County;1.0;10.0;264.0;274.0;52361.0;4234.0;0.0;0.0;4.0;4.0;276.0;13.0;2018;11
2018-11-01 00:00:00;Scotland County;1.0;2.0;170.0;172.0;24069.0;855.0;0.0;0.0;3.0;3.0;53.0;6.0;2018;11
2018-11-01 00:00:00;Stanly County;11.0;25.0;340.0;365.0;50338.0;4258.0;-3.0;0.0;0.0;0.0;-170.0;14.0;2018;11
2018-11-01 00:00:00;Surry County;8.0;20.0;514.0;534.0;63077.0;9599.0;0.0;-1.0;-4.0;-5.0;-36.0;25.0;2018;11
2018-11-01 00:00:00;Wayne County;16.0;30.0;709.0;739.0;85788.0;4596.0;0.0;1.0;3.0;4.0;171.0;24.0;2018;11
2018-11-01 00:00:00;Wilson County;11.0;20.0;473.0;493.0;59117.0;3767.0;0.0;-2.0;6.0;4.0;55.0;4.0;2018;11
2019-07-01 00:00:00;Avery County;12.0;4.0;113.0;117.0;15670.0;1574.0;0.0;0.0;0.0;0.0;15.0;6.0;2019;07
2019-07-01 00:00:00;Chatham County;229.0;156.0;2043.0;2199.0;63277.0;4137.0;2.0;5.0;10.0;15.0;374.0;36.0;2019;07
2019-07-01 00:00:00;Craven County;30.0;55.0;1059.0;1114.0;77480.0;3592.0;-2.0;3.0;2.0;5.0;190.0;29.0;2019;07
2019-07-01 00:00:00;Currituck County;8.0;9.0;279.0;288.0;23736.0;2191.0;1.0;-1.0;0.0;-1.0;64.0;15.0;2019;07
2019-07-01 00:00:00;Forsyth County;220.0;219.0;4694.0;4913.0;270133.0;13491.0;14.0;2.0;14.0;16.0;297.0;87.0;2019;07
2019-07-01 00:00:00;Granville County;26.0;33.0;518.0;551.0;48086.0;2533.0;2.0;0.0;6.0;6.0;148.0;27.0;2019;07
2019-07-01 00:00:00;Harnett County;44.0;72.0;997.0;1069.0;91220.0;5433.0;3.0;2.0;23.0;25.0;423.0;27.0;2019;07
2019-07-01 00:00:00;Hyde County;5.0;;20.0;20.0;3684.0;502.0;0.0;;-1.0;-1.0;-11.0;-9.0;2019;07
2019-07-01 00:00:00;Macon County;17.0;31.0;400.0;431.0;32944.0;2605.0;1.0;-2.0;-5.0;-7.0;-67.0;2.0;2019;07
2019-07-01 00:00:00;Nash County;22.0;25.0;601.0;626.0;76409.0;5181.0;0.0;0.0;-7.0;-7.0;242.0;53.0;2019;07
2019-07-01 00:00:00;New Hanover County;231.0;163.0;3148.0;3311.0;155096.0;6864.0;14.0;4.0;8.0;12.0;522.0;55.0;2019;07
2019-07-01 00:00:00;Pender County;15.0;29.0;652.0;681.0;49537.0;3300.0;0.0;0.0;16.0;16.0;155.0;3.0;2019;07
2019-07-01 00:00:00;Richmond County;8.0;6.0;202.0;208.0;35234.0;1747.0;1.0;1.0;-3.0;-2.0;-44.0;6.0;2019;07
2019-07-01 00:00:00;Vance County;13.0;14.0;232.0;246.0;34913.0;1633.0;0.0;1.0;3.0;4.0;11.0;20.0;2019;07
2019-07-01 00:00:00;Yancey County;6.0;14.0;225.0;239.0;17808.0;1563.0;1.0;1.0;7.0;8.0;22.0;-8.0;2019;07
2020-11-01 00:00:00;Brunswick County;151.0;120.0;2083.0;2203.0;117698.0;5163.0;8.0;2.0;28.0;30.0;74.0;-6.0;2020;11
2020-11-01 00:00:00;Chowan County;11.0;3.0;121.0;124.0;11477.0;917.0;0.0;0.0;0.0;0.0;35.0;-2.0;2020;11
2020-11-01 00:00:00;Dare County;49.0;45.0;551.0;596.0;33870.0;2558.0;1.0;0.0;2.0;2.0;-5.0;24.0;2020;11
2020-11-01 00:00:00;Duplin County;9.0;11.0;253.0;264.0;44612.0;3896.0;-1.0;-2.0;3.0;1.0;-237.0;-21.0;2020;11
2020-11-01 00:00:00;Hertford County;1.0;3.0;91.0;94.0;16754.0;1375.0;0.0;1.0;5.0;6.0;-7.0;9.0;2020;11
2020-11-01 00:00:00;McDowell County;16.0;23.0;361.0;384.0;39275.0;2535.0;0.0;-1.0;-2.0;-3.0;-70.0;1.0;2020;11
2020-11-01 00:00:00;Mecklenburg County;2459.0;1148.0;14071.0;15219.0;707118.0;33322.0;49.0;-1.0;-11.0;-12.0;-1764.0;-35.0;2020;11
2020-11-01 00:00:00;Pamlico County;7.0;12.0;136.0;148.0;10728.0;901.0;0.0;0.0;2.0;2.0;-60.0;-5.0;2020;11
2020-11-01 00:00:00;Perquimans County;3.0;10.0;140.0;150.0;11204.0;940.0;0.0;0.0;2.0;2.0;-23.0;2.0;2020;11
2020-11-01 00:00:00;Polk County;14.0;16.0;385.0;401.0;17849.0;1710.0;1.0;2.0;5.0;7.0;-19.0;2.0;2020;11
2020-11-01 00:00:00;Union County;499.0;206.0;2650.0;2856.0;177320.0;12269.0;8.0;1.0;34.0;35.0;-44.0;17.0;2020;11
2020-11-01 00:00:00;Vance County;19.0;14.0;273.0;287.0;34579.0;1711.0;0.0;1.0;2.0;3.0;-184.0;3.0;2020;11
2020-11-01 00:00:00;Warren County;12.0;12.0;122.0;134.0;16470.0;983.0;0.0;0.0;2.0;2.0;-15.0;17.0;2020;11
2020-11-01 00:00:00;Wayne County;38.0;34.0;779.0;813.0;89953.0;4938.0;1.0;-2.0;-6.0;-8.0;31.0;12.0;2020;11
2020-11-01 00:00:00;Wilson County;31.0;22.0;517.0;539.0;60979.0;4058.0;2.0;0.0;-12.0;-12.0;-129.0;16.0;2020;11
2019-08-01 00:00:00;Alamance County;99.0;93.0;1733.0;1826.0;128731.0;6761.0;0.0;1.0;8.0;9.0;453.0;22.0;2019;08
2019-08-01 00:00:00;Alleghany County;2.0;4.0;94.0;98.0;10816.0;1280.0;0.0;0.0;2.0;2.0;72.0;0.0;2019;08
2019-08-01 00:00:00;Anson County;2.0;1.0;89.0;90.0;19073.0;1430.0;-1.0;0.0;0.0;0.0;67.0;22.0;2019;08
2019-08-01 00:00:00;Beaufort County;16.0;15.0;452.0;467.0;39558.0;3096.0;-2.0;2.0;3.0;5.0;153.0;15.0;2019;08
2019-08-01 00:00:00;Caldwell County;25.0;30.0;582.0;612.0;71089.0;4639.0;0.0;2.0;-2.0;0.0;231.0;-20.0;2019;08
2019-08-01 00:00:00;Catawba County;78.0;96.0;1560.0;1656.0;136222.0;9383.0;1.0;4.0;-1.0;3.0;572.0;45.0;2019;08
2019-08-01 00:00:00;Greene County;1.0;3.0;110.0;113.0;14826.0;1096.0;0.0;1.0;1.0;2.0;-30.0;2.0;2019;08
2019-08-01 00:00:00;Onslow County;38.0;93.0;1512.0;1605.0;127173.0;6712.0;-1.0;2.0;17.0;19.0;310.0;17.0;2019;08
2019-08-01 00:00:00;Polk County;8.0;15.0;359.0;374.0;18318.0;1668.0;0.0;2.0;-2.0;0.0;54.0;16.0;2019;08
2019-08-01 00:00:00;Rowan County;39.0;75.0;1138.0;1213.0;113547.0;9430.0;1.0;1.0;-3.0;-2.0;294.0;-177.0;2019;08
2019-08-01 00:00:00;Sampson County;6.0;11.0;282.0;293.0;53561.0;4421.0;0.0;-1.0;2.0;1.0;8.0;-2.0;2019;08
2019-08-01 00:00:00;Warren County;10.0;11.0;116.0;127.0;16699.0;901.0;-2.0;1.0;2.0;3.0;58.0;2.0;2019;08
2019-08-01 00:00:00;Wilkes County;12.0;13.0;541.0;554.0;62291.0;4696.0;1.0;0.0;3.0;3.0;144.0;42.0;2019;08
2019-08-01 00:00:00;Wilson County;18.0;23.0;505.0;528.0;61486.0;4027.0;0.0;0.0;2.0;2.0;-17.0;24.0;2019;08
2019-08-01 00:00:00;Yadkin County;5.0;12.0;252.0;264.0;36747.0;3072.0;1.0;1.0;5.0;6.0;45.0;5.0;2019;08
2020-12-01 00:00:00;Ashe County;11.0;14.0;226.0;240.0;25004.0;2483.0;0.0;1.0;-1.0;0.0;15.0;-11.0;2020;12
2020-12-01 00:00:00;Camden County;5.0;7.0;134.0;141.0;9309.0;879.0;1.0;0.0;3.0;3.0;48.0;-6.0;2020;12
2020-12-01 00:00:00;Cherokee County;9.0;20.0;226.0;246.0;24984.0;1968.0;-1.0;0.0;2.0;2.0;13.0;20.0;2020;12
2020-12-01 00:00:00;Chowan County;13.0;3.0;124.0;127.0;11486.0;931.0;2.0;0.0;3.0;3.0;9.0;14.0;2020;12
2020-12-01 00:00:00;Cumberland County;181.0;176.0;2708.0;2884.0;210435.0;8871.0;9.0;1.0;9.0;10.0;-42.0;32.0;2020;12
2020-12-01 00:00:00;Currituck County;23.0;13.0;311.0;324.0;24621.0;2311.0;2.0;1.0;-3.0;-2.0;32.0;7.0;2020;12
2020-12-01 00:00:00;Franklin County;45.0;48.0;693.0;741.0;52802.0;3393.0;2.0;-3.0;7.0;4.0;134.0;-6.0;2020;12
2020-12-01 00:00:00;Johnston County;150.0;146.0;2027.0;2173.0;156558.0;9775.0;5.0;10.0;25.0;35.0;731.0;73.0;2020;12
2020-12-01 00:00:00;Nash County;33.0;23.0;649.0;672.0;76806.0;5266.0;-2.0;1.0;6.0;7.0;-18.0;-20.0;2020;12
2020-12-01 00:00:00;Orange County;816.0;416.0;5267.0;5683.0;89320.0;3922.0;26.0;-2.0;70.0;68.0;135.0;1.0;2020;12
2020-12-01 00:00:00;Swain County;7.0;4.0;158.0;162.0;13361.0;1377.0;2.0;0.0;2.0;2.0;46.0;1.0;2020;12
2020-12-01 00:00:00;Tyrrell County;;2.0;22.0;24.0;2753.0;291.0;;1.0;4.0;5.0;1.0;-4.0;2020;12
2020-12-01 00:00:00;Washington County;2.0;3.0;58.0;61.0;9175.0;640.0;0.0;0.0;0.0;0.0;27.0;3.0;2020;12
2020-12-01 00:00:00;Wayne County;42.0;34.0;801.0;835.0;90045.0;4934.0;4.0;0.0;22.0;22.0;92.0;-4.0;2020;12
2019-01-01 00:00:00;Catawba County;64.0;76.0;1498.0;1574.0;131680.0;9070.0;0.0;0.0;7.0;7.0;880.0;73.0;2019;01
2019-01-01 00:00:00;Chatham County;181.0;137.0;1926.0;2063.0;60930.0;4002.0;24.0;8.0;33.0;41.0;521.0;47.0;2019;01
2019-01-01 00:00:00;Cleveland County;11.0;20.0;566.0;586.0;77805.0;4875.0;1.0;2.0;-2.0;0.0;759.0;44.0;2019;01
2019-01-01 00:00:00;Craven County;29.0;45.0;1046.0;1091.0;75608.0;3517.0;1.0;6.0;16.0;22.0;577.0;6.0;2019;01
2019-01-01 00:00:00;Dare County;18.0;25.0;522.0;547.0;33326.0;2344.0;0.0;0.0;-3.0;-3.0;204.0;34.0;2019;01
2019-01-01 00:00:00;Johnston County;55.0;127.0;1785.0;1912.0;148185.0;8673.0;4.0;6.0;39.0;45.0;1082.0;75.0;2019;01
2019-01-01 00:00:00;Pasquotank County;8.0;13.0;297.0;310.0;29005.0;1816.0;0.0;0.0;-1.0;-1.0;103.0;16.0;2019;01
2019-01-01 00:00:00;Polk County;7.0;13.0;343.0;356.0;17960.0;1642.0;-3.0;0.0;1.0;1.0;53.0;6.0;2019;01
2019-01-01 00:00:00;Stokes County;5.0;13.0;349.0;362.0;42708.0;3022.0;0.0;1.0;-3.0;-2.0;290.0;52.0;2019;01
2019-01-01 00:00:00;Transylvania County;30.0;19.0;579.0;598.0;27600.0;2036.0;1.0;-1.0;-1.0;-2.0;180.0;13.0;2019;01
2019-01-01 00:00:00;Tyrrell County;1.0;1.0;25.0;26.0;2670.0;274.0;0.0;0.0;0.0;0.0;-2.0;0.0;2019;01
2019-01-01 00:00:00;Vance County;10.0;8.0;216.0;224.0;34354.0;1577.0;1.0;-1.0;6.0;5.0;146.0;6.0;2019;01
2019-01-01 00:00:00;Watauga County;25.0;26.0;521.0;547.0;35551.0;2747.0;1.0;1.0;5.0;6.0;110.0;3.0;2019;01
2020-10-01 00:00:00;Bertie County;1.0;2.0;83.0;85.0;16092.0;1236.0;0.0;-1.0;-2.0;-3.0;81.0;32.0;2020;10
2020-10-01 00:00:00;Clay County;2.0;15.0;187.0;202.0;10059.0;826.0;0.0;0.0;5.0;5.0;50.0;0.0;2020;10
2020-10-01 00:00:00;Edgecombe County;15.0;11.0;213.0;224.0;36100.0;1638.0;1.0;0.0;0.0;0.0;-51.0;-8.0;2020;10
2020-10-01 00:00:00;Greene County;3.0;1.0;120.0;121.0;14698.0;1087.0;0.0;-1.0;1.0;0.0;45.0;-4.0;2020;10
2020-10-01 00:00:00;Haywood County;51.0;50.0;708.0;758.0;53371.0;4179.0;3.0;-1.0;14.0;13.0;252.0;27.0;2020;10
2020-10-01 00:00:00;Henderson County;114.0;119.0;1972.0;2091.0;94514.0;6052.0;10.0;8.0;14.0;22.0;238.0;30.0;2020;10
2020-10-01 00:00:00;Lincoln County;73.0;68.0;780.0;848.0;71797.0;5312.0;3.0;4.0;7.0;11.0;186.0;72.0;2020;10
2020-10-01 00:00:00;Macon County;23.0;33.0;357.0;390.0;31474.0;2692.0;0.0;0.0;-3.0;-3.0;70.0;5.0;2020;10
2020-10-01 00:00:00;Randolph County;43.0;62.0;1164.0;1226.0;119645.0;8978.0;4.0;-2.0;5.0;3.0;415.0;92.0;2020;10
2020-10-01 00:00:00;Robeson County;12.0;12.0;537.0;549.0;89631.0;4569.0;1.0;3.0;3.0;6.0;705.0;26.0;2020;10
2020-10-01 00:00:00;Rowan County;70.0;72.0;1198.0;1270.0;112372.0;9800.0;9.0;-2.0;12.0;10.0;374.0;112.0;2020;10
2020-10-01 00:00:00;Surry County;30.0;28.0;564.0;592.0;65760.0;10009.0;2.0;0.0;5.0;5.0;253.0;69.0;2020;10
2019-12-01 00:00:00;Alexander County;8.0;22.0;297.0;319.0;34006.0;2733.0;0.0;0.0;-2.0;-2.0;11.0;21.0;2019;12
2019-12-01 00:00:00;Alleghany County;3.0;4.0;99.0;103.0;10824.0;1285.0;0.0;0.0;2.0;2.0;42.0;1.0;2019;12
2019-12-01 00:00:00;Burke County;28.0;37.0;720.0;757.0;73668.0;4344.0;-1.0;1.0;5.0;6.0;194.0;26.0;2019;12
2019-12-01 00:00:00;Cabarrus County;249.0;142.0;2315.0;2457.0;159562.0;8985.0;17.0;4.0;13.0;17.0;470.0;49.0;2019;12
2019-12-01 00:00:00;Columbus County;1.0;6.0;253.0;259.0;43038.0;2994.0;;0.0;0.0;0.0;-74.0;-13.0;2019;12
2019-12-01 00:00:00;Hyde County;5.0;;27.0;27.0;3733.0;512.0;0.0;;1.0;1.0;-25.0;6.0;2019;12
2019-12-01 00:00:00;Johnston County;98.0;143.0;1914.0;2057.0;155539.0;9335.0;0.0;5.0;3.0;8.0;503.0;27.0;2019;12
2019-12-01 00:00:00;Montgomery County;8.0;9.0;203.0;212.0;22980.0;1622.0;0.0;0.0;3.0;3.0;46.0;-7.0;2019;12
2019-12-01 00:00:00;Richmond County;11.0;6.0;207.0;213.0;35058.0;1758.0;0.0;-2.0;0.0;-2.0;-63.0;-3.0;2019;12
2019-12-01 00:00:00;Wake County;3310.0;1775.0;22000.0;23775.0;781920.0;33373.0;108.0;31.0;36.0;67.0;1842.0;281.0;2019;12
2019-12-01 00:00:00;Washington County;;2.0;54.0;56.0;9163.0;648.0;;0.0;-2.0;-2.0;-61.0;0.0;2019;12
2019-12-01 00:00:00;Yadkin County;5.0;11.0;256.0;267.0;36583.0;3089.0;0.0;0.0;-2.0;-2.0;5.0;-7.0;2019;12
2019-12-01 00:00:00;Yancey County;7.0;17.0;224.0;241.0;17824.0;1587.0;0.0;1.0;1.0;2.0;-4.0;-6.0;2019;12
2020-08-01 00:00:00;Alexander County;7.0;20.0;305.0;325.0;33687.0;2688.0;-2.0;-1.0;6.0;5.0;-5.0;5.0;2020;08
2020-08-01 00:00:00;Bladen County;7.0;4.0;156.0;160.0;26563.0;1866.0;0.0;0.0;3.0;3.0;27.0;13.0;2020;08
2020-08-01 00:00:00;Guilford County;593.0;359.0;7016.0;7375.0;353253.0;19840.0;21.0;4.0;79.0;83.0;-367.0;110.0;2020;08
2020-08-01 00:00:00;Hertford County;1.0;2.0;91.0;93.0;16609.0;1284.0;0.0;1.0;-1.0;0.0;-63.0;1.0;2020;08
2020-08-01 00:00:00;Hoke County;15.0;19.0;361.0;380.0;37466.0;2051.0;0.0;0.0;0.0;0.0;-101.0;6.0;2020;08
2020-08-01 00:00:00;Lee County;31.0;37.0;639.0;676.0;46045.0;2753.0;0.0;2.0;18.0;20.0;-27.0;1.0;2020;08
2020-08-01 00:00:00;Macon County;20.0;32.0;358.0;390.0;31364.0;2680.0;-2.0;0.0;4.0;4.0;3.0;1.0;2020;08
2020-08-01 00:00:00;Martin County;1.0;5.0;118.0;123.0;18954.0;1131.0;0.0;0.0;0.0;0.0;-58.0;3.0;2020;08
2020-08-01 00:00:00;Nash County;31.0;23.0;620.0;643.0;76342.0;5166.0;0.0;0.0;5.0;5.0;-39.0;-26.0;2020;08
2020-08-01 00:00:00;Onslow County;63.0;84.0;1571.0;1655.0;124710.0;6938.0;-1.0;1.0;23.0;24.0;-482.0;40.0;2020;08
2020-08-01 00:00:00;Robeson County;11.0;6.0;522.0;528.0;88545.0;4520.0;-1.0;1.0;1.0;2.0;94.0;34.0;2020;08
2020-08-01 00:00:00;Transylvania County;47.0;26.0;586.0;612.0;27013.0;2110.0;4.0;-2.0;-1.0;-3.0;-4.0;29.0;2020;08
2020-08-01 00:00:00;Washington County;1.0;3.0;56.0;59.0;9088.0;619.0;0.0;0.0;-1.0;-1.0;-12.0;-2.0;2020;08
2020-06-01 00:00:00;Beaufort County;20.0;12.0;462.0;474.0;38762.0;3104.0;2.0;-1.0;9.0;8.0;-163.0;-7.0;2020;06
2020-06-01 00:00:00;Bertie County;1.0;2.0;88.0;90.0;15916.0;1203.0;0.0;0.0;-4.0;-4.0;49.0;22.0;2020;06
2020-06-01 00:00:00;Buncombe County;611.0;467.0;6125.0;6592.0;194510.0;12078.0;8.0;-7.0;-46.0;-53.0;-1078.0;11.0;2020;06
2020-06-01 00:00:00;Burke County;33.0;36.0;697.0;733.0;73069.0;4387.0;0.0;-1.0;-12.0;-13.0;-161.0;16.0;2020;06
2020-06-01 00:00:00;Gaston County;134.0;93.0;1686.0;1779.0;157546.0;8417.0;0.0;-1.0;1.0;0.0;-568.0;-41.0;2020;06
2020-06-01 00:00:00;Orange County;684.0;419.0;5061.0;5480.0;88884.0;3808.0;-1.0;0.0;-40.0;-40.0;-1023.0;-48.0;2020;06
2020-06-01 00:00:00;Richmond County;12.0;8.0;214.0;222.0;34260.0;1734.0;0.0;0.0;0.0;0.0;-161.0;-13.0;2020;06
2020-06-01 00:00:00;Vance County;16.0;14.0;257.0;271.0;34387.0;1683.0;1.0;1.0;0.0;1.0;-150.0;1.0;2020;06
2020-06-01 00:00:00;Warren County;11.0;12.0;112.0;124.0;16363.0;902.0;0.0;1.0;1.0;2.0;-121.0;-7.0;2020;06
2020-06-01 00:00:00;Washington County;1.0;2.0;56.0;58.0;9085.0;619.0;0.0;0.0;3.0;3.0;-42.0;-6.0;2020;06
2020-06-01 00:00:00;Wilson County;24.0;21.0;500.0;521.0;60588.0;3914.0;-1.0;-1.0;-1.0;-2.0;-460.0;2.0;2020;06
2019-02-01 00:00:00;Camden County;2.0;5.0;95.0;100.0;8946.0;755.0;0.0;0.0;-2.0;-2.0;21.0;-5.0;2019;02
2019-02-01 00:00:00;Durham County;548.0;402.0;6603.0;7005.0;193301.0;5659.0;1.0;3.0;25.0;28.0;790.0;28.0;2019;02
2019-02-01 00:00:00;Forsyth County;174.0;192.0;4485.0;4677.0;265116.0;13130.0;3.0;-1.0;8.0;7.0;910.0;-95.0;2019;02
2019-02-01 00:00:00;Haywood County;30.0;46.0;622.0;668.0;51363.0;3875.0;0.0;1.0;-3.0;-2.0;326.0;3.0;2019;02
2019-02-01 00:00:00;Jackson County;13.0;34.0;393.0;427.0;29041.0;2384.0;0.0;1.0;3.0;4.0;48.0;-74.0;2019;02
2019-02-01 00:00:00;Lenoir County;11.0;10.0;301.0;311.0;41239.0;3017.0;0.0;0.0;4.0;4.0;214.0;-61.0;2019;02
2019-02-01 00:00:00;Madison County;13.0;12.0;260.0;272.0;20525.0;1795.0;2.0;1.0;1.0;2.0;42.0;-1.0;2019;02
2019-02-01 00:00:00;Pender County;9.0;29.0;624.0;653.0;48780.0;3137.0;0.0;-1.0;2.0;1.0;260.0;27.0;2019;02
2019-02-01 00:00:00;Pitt County;59.0;66.0;1482.0;1548.0;107180.0;4940.0;-1.0;1.0;3.0;4.0;1036.0;22.0;2019;02
2019-02-01 00:00:00;Robeson County;7.0;10.0;489.0;499.0;85893.0;4276.0;0.0;0.0;12.0;12.0;735.0;0.0;2019;02
2019-02-01 00:00:00;Washington County;;1.0;51.0;52.0;9139.0;629.0;;0.0;1.0;1.0;-6.0;5.0;2019;02
2019-04-01 00:00:00;Burke County;24.0;31.0;668.0;699.0;72499.0;4246.0;1.0;-1.0;13.0;12.0;393.0;25.0;2019;04
2019-04-01 00:00:00;Iredell County;122.0;128.0;1885.0;2013.0;146335.0;9979.0;5.0;3.0;27.0;30.0;385.0;90.0;2019;04
2019-04-01 00:00:00;Onslow County;28.0;81.0;1485.0;1566.0;126068.0;6600.0;2.0;3.0;17.0;20.0;547.0;88.0;2019;04
2019-04-01 00:00:00;Orange County;489.0;372.0;4996.0;5368.0;90920.0;3806.0;22.0;6.0;54.0;60.0;399.0;34.0;2019;04
2019-04-01 00:00:00;Pamlico County;5.0;6.0;126.0;132.0;10864.0;831.0;0.0;0.0;-1.0;-1.0;30.0;-3.0;2019;04
2019-04-01 00:00:00;Randolph County;30.0;66.0;1113.0;1179.0;121132.0;9195.0;1.0;2.0;22.0;24.0;415.0;40.0;2019;04
2019-04-01 00:00:00;Stokes County;6.0;14.0;360.0;374.0;43786.0;3090.0;1.0;1.0;5.0;6.0;155.0;43.0;2019;04
2019-04-01 00:00:00;Swain County;3.0;6.0;152.0;158.0;13637.0;1301.0;0.0;1.0;2.0;3.0;13.0;6.0;2019;04
2019-04-01 00:00:00;Tyrrell County;;1.0;25.0;26.0;2706.0;272.0;;0.0;-1.0;-1.0;-2.0;1.0;2019;04
2019-04-01 00:00:00;Wake County;2457.0;1538.0;21241.0;22779.0;778790.0;32271.0;95.0;52.0;189.0;241.0;2975.0;193.0;2019;04
2019-05-01 00:00:00;Alleghany County;2.0;4.0;96.0;100.0;10727.0;1255.0;0.0;0.0;2.0;2.0;29.0;4.0;2019;05
